Bedrooms,Building_exp,Comment,Cook_Replaced,Cooling,Cooling_Rooms,Cost_Cooling,Cost_DP,Cost_Door,Cost_Emitters,Cost_HP,Cost_Install,Cost_LI,Cost_TS,Cost_WI,Cost_Window,Date_Contact,Date_Installation,Date_Survey,Delivery_Contractor,Elec_currentuse,EmployStatus,EmployType,EstCost_Ancillary,EstCost_Etariff,EstCost_Gtariff,EstCost_Running,EstCost_System,Existing_Cooking,Existing_Fires,Financial_exp,Fires_replaced,Floor_Height,Floor_Type,Future_exp,GSHP_Space,Gas_currentuse,Gas_disconnect,Glazed_Type,HP_Aesthetic,HP_Awareness,HP_Brand,HP_Control_Zones,HP_Installed,HP_Installed_Detail,HP_Model,HP_NoRec_R1,HP_NoRec_R2,HP_Noise,HP_Recommend,HP_Refrigerant,HP_Size_kW,Habitable_Rooms,Heat_Primary_Source,Heat_Secondary_Source,Heated_rooms,HouseIncome,House_Age,House_Env,House_Form,House_SAP,House_Type,Install_time_HP,Install_time_measures,MCS_DHWAnnual,MCS_Flow_Temp,MCS_Hloss,MCS_Immersion,MCS_SCOP,MCS_SHAnnual,MCS_SHLoad,Main_Fuel,Mains_Gas_Flag,Measures_DP,Measures_Doors,Measures_Fanassist,Measures_Loft,Measures_Recommend,Measures_WI,Measures_Windows,Measures_emitters_LT,Measures_emitters_Std,Name_Install,Name_Survey,No_Adults,No_Child,No_Storeys,No_Underfloor,Other_exp,Outside_Access,Outside_Space,Part_Install_Decision,Part_No_Reason1,Part_No_Reason2,Participant_Age,Planned_exp,Postcode_1,Property_ID,Reason_Building,Reason_Financial,Reason_Future,Reason_Other,Reason_Planned,Reason_Replacement,Reason_Research,Reason_Sustainability,Reason_Technology,Reason_Upgrade,Replacement_exp,Research_exp,Roof_Type,Social_Group,Suit_ASHP,Suit_GSHP,Suit_HTASHP,Suit_Hybrid,Sustainability_exp,TS_Existing,TS_Existing_Size,TS_PCM_Size,TS_Type,TS_Water_Size,Technology_exp,Tenure,Tenure_Length,Total_Floor_Area,Upgrade_exp,Wall_Type,usmart_id
3,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-07-07T00:00:00.000Z,null,13/02/2021,OVO,null,Working Full time (>30hrs),Manager,null,null,null,null,null,1,0,"Our main motivation is to help reduce our environmental impact, the money saving is simply a bonus.",null,null,Suspended,We had already started to research the options for installing a heat pump and as a result of this came across the details of the trial. In order to halt the climate crisis it is going to be necessary for us all to move to a new source of energy and someone needs to lead the way. It would be really exciting to be part of that process and contribute to the change.,null,null,null,Double,null,3,null,null,null,null,null,Programme_TargetMet,null,null,None - Installation not recommended,null,null,5,Gas Boiler - Standard,None,null,"50,001+",1991-2000,null,Semi-Detached,null,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Retrofitworks,2,0,2,null,null,Yes,Yes - Ground Loop,null,null,null,35,We have made initial enquiries about switching to a heat pump with several local companies. Registering interest in the trial came about as part of that research.,RG10,EOH0325,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Our current gas boiler is no longer supported so will need to be replaced (see previous answer),I believe that in order to make positive changes to help combat the climate crisis it is important for some people to take a risk and be early adopters of new technology. these early adopters can then help to spread the word and provide real-life examples of how we can do things differently.,Pitched,AB,null,null,null,null,"We try to do everything we can to reduce our environmental impact, from small things like buying recycled toilet roll with no plastic packaging and eco-bricking all the way up to the bigger things. We have recently switched to a fully electric car and already have a fully renewable electricity tariff. We would love to stop using gas so that we are completely fossil fuel free.",null,null,null,null,null,"I am not someone who is particularly keen on technology itself, but I am interested in innovations which relate directly to the environment and have no qualms about moving to a new system.",Owner-Occupied,3,80,Our house still uses the original gas boiler and a hot water tank. If we do not install a heat pump then we will need to upgrade to a new boiler because it is inefficient and no longer supported by the manufacturer. Instead of replacing it with another gas boiler it seems to be the right time to upgrade to a greener technology.,null,"bz9Oh4sBgRXwY5cbbzSN"
2,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-07-09T00:00:00.000Z,null,15/03/2021,OVO,null,Working Part time,Professional,null,null,null,null,null,0,0,I am not in a position to pay for this outright due to being in fuel poverty.,null,2.4,Solid,All the reasons given above.,null,null,null,Double,null,4,null,null,null,null,null,Programme_TargetMet,null,null,None - Installation not recommended,null,null,4,Fire - Wood,Electric - Direct,4,Prefer not to say,1965-1980,Suburban,Detached,null,House,null,null,null,null,null,null,null,null,null,Wood,No,null,null,null,null,null,null,null,null,null,null,Retrofitworks,3,0,1,2,null,Yes,Yes - Ground Loop,null,null,null,62,I would do this and explored it before but just could not afford it.,PO38,EOH1196,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,I have a Parkray that is well maintained but very old and inefficient.,This is my dream to future proof my home.,Pitched,C2,null,null,null,null,I currently spend ï¿½210 per month on electricity and ï¿½160 per month from October through to end of April on solid fuel. As I am 61 and my partner is 66 in November we are nearing an age when managing a solid fuel system is hard work and additionally I consider that I am in a fuel poverty situation as well as it being inefficient.,Water,100,null,null,null,null,Owner-Occupied,31,83.1,I have 3.5 acres of land behind my house. I envisage it being ideal for ground source heat pump.,Cavity_Insulated,"dj9Oh4sBgRXwY5cbbzSN"
3,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-07-10T00:00:00.000Z,null,28/07/2020,OVO,null,Working Full time (>30hrs),Professional,null,null,null,null,null,1,0,Unfortunately I am not in a position to afford the installation.  To be given the system for free would just be amazing.,null,null,null,"""We do not inherit the earth from our ancestors, we borrow it from our children ""(Native American proverb).  Adopting a low carbon technology heating system can only benefit the next generation.",null,null,null,Double,null,3,null,null,null,null,null,Participant_Suitability,null,null,None - Installation not recommended,null,null,7,Gas Boiler - Standard,None,10,"12,501 - 16,200",1919-1944,null,null,null,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Retrofitworks,4,0,2,0,"If the system works well, I would love to encourage others to reduce their carbon footprint and replace their heating system with a zero carbon one.",No,No,null,null,null,63,null,ME15,EOH2967,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Our boiler is 13 years old and our central heating system has been here since we moved here (1992).  It is not the most efficient of systems!  Although the boiler is serviced annually, we often have to call out the engineer in between services.","Out of all the energy suppliers we have used over the years, OVO   surpasses them all in terms of customer support and efficiency.  To be able to assist them with the project would be our way of saying ""thank you"".  It would also, undeniably, be of great benefit to us.",Pitched,C2,null,null,null,null,The scale of challenges facing our planet are formidable.  Every step we take to reduce our ecological footprint helps the environment.  I have already started making our kitchen eco-friendly and have a blog on our catering website detailing this journey.  To have a zero carbon heating system installed would be the icing on the cake!,Water,null,null,null,null,Using technology to improve our control over energy usage can only be a positive step.,Owner-Occupied,28,null,"Our current heating/hot water system is inefficient.  We spend ages running the taps to obtain hot water, thereby wasting a natural resource.  As well as reducing our carbon footprint, a heat pump has so many other advantages (e.g. lower running costs, less maintenance, safer & has a long life span).",null,"gj9Oh4sBgRXwY5cbbzSN"
4,I have already extended my property,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-07-09T00:00:00.000Z,null,02/03/2021,OVO,null,Retired,Pensioner,null,null,null,null,null,1,0,"Absolutely, I have invested in solar panels and cant afford to invest further.",null,2.3,Solid,I think its important that we are able to lower the environmental footprint where we can,null,null,null,Double,null,4,null,null,null,null,null,Programme_TargetMet,null,null,None - Installation not recommended,null,null,8,Gas Boiler - Standard,None,8,"50,001+",1991-2000,Suburban,Detached,null,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Retrofitworks,4,null,2,2,null,No,No,null,null,null,61,Would love to but dont have the budget,MK19,EOH0617,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,My system is adequate,Anything I can do to promote green initiatives while improving my footprint is a bonus.,Pitched,DE,null,null,null,null,Very keen to be more environmentally positive. I have solar panels and drive a hybrid car.,Water,120,null,null,null,"Love new tech, like to be an early adopter and champion for new tech.",Owner-Occupied,19,172,"I feel its important to make the right decisions for the future ecology, a hear pump is more efficient than gas.",Cavity_Insulated,"hT9Oh4sBgRXwY5cbbzSN"
4,I am unable to afford any large scale changes to my property although I know that my almost 50-year-old heating system is likely to be consigned to the scrap heap at any point so I would really welcome the chance to update it now,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-07-11T00:00:00.000Z,null,19/01/2021,OVO,null,Retired,Clerical,null,null,null,null,null,1,0,As a pensioner this is the only way I can afford to adopt new low carbon technology,null,2.39,Solid,I currently have a gas powered central heating system which is nearing the end of its life. I am aware that the use of gas for heating is being phased out and I would welcome the opportunity to adopt a new low carbon technology sooner rather than later to make the house more energy efficient long term,null,null,null,Double,null,3,null,null,null,null,null,Practical_SpaceExternal,null,null,None - Installation not recommended,null,null,5,Gas - Warm air,Electric - Warm air,6,"25,001 - 30,000",1965-1980,Suburban,Semi-Detached,null,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Retrofitworks,2,0,2,0,null,No,No,null,null,null,71,As a pensioner I am unable to afford any large scale changes to my property,RG12,EOH1714,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,The original Johnson & Starley warm air system was installed in the 1970s - it is now obsolete and when it stops working I dont know what I could replace it with,"This would be an exciting and very worthwhile project to be involved in, which would make huge improvements to my property and feed back information to the research team on the viability of doing this large scale",Pitched,DE,null,null,null,null,"I am a keen supporter of green solutions and take simple everyday actions to reduce my energy use, however I am not able to invest in new technology with a high initial cost. This trial would be an ideal opportunity for me to make a difference",Water,100,null,null,null,"I have a practical approach to technological innovation in that I will happily adopt new tech that improves my life, but I need to be sure it will be efficient and cost effective",Owner-Occupied,32,92.33,I dont really understand how a heat pump works but I know that it takes heat from outside the house to heat the inside - if this can be done in an energy efficient way it seems like a no-brainer. I am prepared for this to involve building work,Cavity_Insulated,"jD9Oh4sBgRXwY5cbbzSN"
2,"We are already planning insulation and central heating changes, this would be the perfect opportunity to change the system e.g. larger radiators.",,0,No,0,0,0,0,1122.44,5830.57,3083.48,0,2168.59,0,0,2020-07-12T00:00:00.000Z,18/03/2021,04/02/2021,OVO,null,Working Full time (>30hrs),Professional,1563.44,14,null,1220.82,7769.93,1,0,"Heat pumps are great, but dont give the best return on investment  for houses that already have a gas connection. Id love to have a heat pump, but cant justify (or afford) the cost",0,2.4,Solid,"The carbon footprint of grid electricity is now lower than that of gas. By moving to a heat pump we could dramatically reduce our carbon footprint, especially if we can reduce improve the fabric efficiency of the property (weve already started).",null,null,No,Double,None,5,Daikin,1,ASHP,null,EDLQ011CV3,null,null,None,ASHP,R410A,11,8,Gas Boiler - Combi,None,8,Prefer not to say,1945-1964,Suburban,Semi-Detached,null,House,3,1,1220.82,null,79.07,6570,null,22801.28,8.77,Gas,Yes,No,0,0,No,Heat Emitters,None,0,0,9,Northern Gas,Retrofitworks,2,0,2,0,null,No,No,Yes,null,null,29,"Long term I was planning on doing so, I simply cant afford to do so without subsidy",SL6,EOH1725,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"The system is 7 years old so it should still have a few years left, but it will probably need replacing in 3-6 years.",Millions of houses will need deep retrofits to be more energy efficient and generate heat more sustainably. The better we know how best to retrofit properties the easier the transition will be.,Pitched,AB,Yes with additional measures,No,Yes with additional measures,Yes with additional measures,I help others be more energy efficient and sustainable through my work. Id like to lead by example.,None,null,null,Water_New,180,I want to be able to tell others the realities of living with a heat pump and what the retrofit process is like.,Owner-Occupied,null,85,A heat pump would be a great way to upgrade the system to a more energy efficient and sustainable system. Depending on the system it could also provide good cost savings.,Cavity_Insulated,"jT9Oh4sBgRXwY5cbbzSN"
3,null,,0,No,0,0,0,0,617,5564.44,3417.61,0,1792.59,0,0,2020-07-14T00:00:00.000Z,03/02/2021,10/12/2020,OVO,null,Working Full time (>30hrs),Professional,768,14,null,489.53,11389,1,0,The ground source heat pump or air source are still very new tech and people need to test this new tech and then promote its benefits to other s.,0,2.45,Mix,Gas supplies are depleting and the prospects of homes having to change heating source in the future it is better to get in early and trail new solutions to see what works best.,null,null,No,Double,None,3,Daikin,1,ASHP,null,EDLQ07CV3,null,null,None,ASHP,R410A,7,7,Gas Boiler - Standard,None,10,"50,001+",2001+,Suburban,Semi-Detached,null,House,10,4,3650,45,41.48,841,3.57,9480.54,4.59,Gas,Yes,No,0,0,No,null,None,0,0,4,Northern Gas,Retrofitworks,2,0,2,0,null,No,No,Yes,null,null,32,null,DA9,EOH2278,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,null,null,Pitched,AB,Yes,No,Yes,Yes,As gas is from a none renewable source but currently very cheap to use. it always good to start looking into alternative fuels.,Water,150,null,Water_New,300,I currently have solar panels on my roof which i wish to expand to try and make my home more energy efficient and one day have a battery to try and remain of the grid as much as possible.,Owner-Occupied,2,111,null,Cavity_Insulated,"oD9Oh4sBgRXwY5cbbzSN"
null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-07-25T00:00:00.000Z,null,03/12/2020,OVO,null,Retired,Pensioner,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,"30,001 - 40,000",1945-1964,null,null,null,House,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,No,Practical_DisruptionWorks,null,77,null,BN25,EOH2080,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,null,null,null,DE,null,null,null,null,null,null,null,null,null,null,null,Owner-Occupied,7,null,null,null,"O9dOh4sBzMQ3QDDNc1su"
3,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-07-01T00:00:00.000Z,null,14/10/2020,OVO,null,Working Full time (>30hrs),Professional,6000,null,null,null,15000,1,0,"who isnt attracted by the offer of free, but this isnt the primary driver. The new tech and reduced carbon and being a family that can cope and embrace new tech and evangelise it is most important.",null,2.28,Solid,i am absolutely committed to achieving this and also being an evangelist to encourage others.,null,null,null,Double,null,4,null,null,null,null,null,Economic_InstallCosts,null,null,None - Installation not recommended,null,null,7,Gas Boiler - Standard,Fire - Gas,7,"50,001+",1965-1980,Suburban,Semi-Detached,null,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,Loft Insulation; Wall insulation; Draft Proofing,null,null,null,null,null,Retrofitworks,2,2,2,0,as an active ovo forum member i feel i can really help advise others too in this area and encourage plan zero.,No,No,null,null,null,43,technically i am indecided but there wasnt a button on this. I am keen on some low carbon initiative so this seems suitable.,GU6,EOH1856,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,it wasnt when i applied ! But i am never one to look a possible gift horse in the mouth as this meets the low carbon aims and new technologies goals too. Reducing fossil fuel usage.,research and data is my life (professionally and hobbywise) and aligning these with low carbon initiatives is a perfect fit,Pitched,AB,Yes with additional measures,No,Yes with additional measures,Yes with additional measures,null,None,null,null,null,null,please see my previous answer. As an active member on the v2g trial i know what is needed here,Owner-Occupied,9,89.58,"As a keen adopter of new technology and understanding it isnt just plug and go, providing feedback will help everyone.",Cavity_No_insulation,"ZtdOh4sBzMQ3QDDNc1su"
4,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-01-08T00:00:00.000Z,null,05/11/2020,OVO,null,Working Full time (>30hrs),Professional,null,null,null,null,null,1,1,As gas boiler us new I have been waiting for cost if heat pumps to come down before replacing entire heating system.,null,2.36,Mix,I am looking at ways to maximise my use of renewable energy and reduce use of gas.,null,null,null,Double,null,4,null,null,null,null,null,Programme_TargetMet,null,null,None - Installation not recommended,null,null,8,Gas Boiler - Standard,Gas - Warm air,13,"50,001+",1981-1990,Suburban,Detached,null,House,null,null,null,null,null,null,null,null,null,Gas,Yes,null,null,null,null,null,null,null,null,null,null,Retrofitworks,2,1,2,0,null,No,No,null,null,null,46,null,BN25,EOH1437,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,null,"Having used a heat pump to keep the swimming pool heated, I often wondered how good it would be for heating a house.",Pitched,C1,null,null,null,null,null,Water,300,null,null,null,null,Owner-Occupied,10,155.72,null,Cavity_Insulated,"g9dOh4sBzMQ3QDDNc1su"
1,"Like many people during the Coronavirus situation, I have been using this enforced isolation to try to improve the property, but lacking any resources to pay contractors, have been limited to tasks such as decorating that I can undertake myself. But the heating of the property is a very urgent situation, as it is effectively unliveable in winter. Since the primary heating has always had to be by plug-in radiators, to heat the property to any degree of comfort would be unaffordably expensive and also environmentally damaging. But without such heating there are frequent occurrances of condensation, mould and mildew as well as the adverse effect on my comfort and wellbeing of being deprived of the use of the unheated rooms. These issues have become increasingly severe in the 9 years I have lived in the property, but on the positive side there are now renewable technologies available that were not a decade ago, and it would be ideal to go down that route if at all possible.",,null,null,null,null,null,null,null,null,null,null,null,null,null,2020-08-14T00:00:00.000Z,null,25/01/2021,OVO,null,Unemployed,Unemployed/Benefits,null,null,null,null,null,0,0,"Given that I am currently in receipt of Universal Credit and have no savings, it is simply impossible to install a renewable heating system any other way, placing me in effective fuel poverty and with the most expensive heating system possible (plug-in electric). Each year I have hated the arrival of cold winter months, knowing there is no sensible way to heat the house - and of course I have noticed, since moving to Rye from London 9 years ago, that the temperatures in the countryside are distinctly lower in winter than they are in cities.\nSo in short, it is both the fact that the property has no central heating (which I lack the means to install) AND the fact that a renewable system would reduce the running costs to close to zero, that makes a free heat pump system something that be quite transformative for me and an immense help .",null,2.35,Suspended,"I think it would be great if this property, which is a typical example of the poorly insulated building practice of its period (1969/70 - an era where residents were expected to consume huge amounts of cheap fossil fuel) could be made into an example of modern best renewable practice. Of course it would make the property more future proof, and that would be great - but I also see it as payback. I can remember as a boy that my mother would run 5 electric radiators 24/7 as well a coal fire to heat this house in winter back in the 1970s when fuel was cheap. And that was all playing its part in todays climate problems. 40 years on I run just the 1 radiator at the minimum level I can put up with and wear sometimes 5 layers of clothing to try and keep warm. It would actually be rather nice instead to be comfortable, but helping save the planet as well.",null,null,null,Single,null,4,null,null,null,null,null,Programme_TargetMet,null,null,None - Installation not recommended,null,null,4,Electric - Warm air,None,1,"0 - 12,500",1965-1980,Suburban,End-Terrace,null,House,null,null,null,null,null,null,null,null,null,Electricity,No,null,null,null,null,null,null,null,null,null,null,Retrofitworks,1,0,2,0,"I have touched on this reason above, but it is worth expanding on. It is quite likely that we may face a winter of semi-lockdown with the virus situation, and already we have all probably taken a long hard look at our living conditions in the period we have been confined to our homes. Being of a somewhat  vulnerable age group (there have been many hospitalisations of males in the 55-60 age group) I have been confining myself largely to the house. That is one thing in summer, when the temperature indoors is comfortable. But I dread the prospect of months of semi-isolation in a property with no central heating, no affordable means of heating, and where I am obliged in winter to live largely in one room to keep at all warm. It would make such a difference to enjoy the amenity of a sustainably and comfortably heated house. It would make a very great difference to my life and state of mind.",No,No,null,null,null,58,"Well its both yes and no! I would very much like to install a heat pump, but see no way to afford it in the forseeable future given my circumstances. I am of course looking very carefully at the Green Homes Grant scheme, but the details of this are very sketchy for now, and I doubt that the support available would cover the cost of the installation, given that there is no existing central heating system to connect to. That is to say, assuming that I would qualify for vouchers to the level of ï¿½10k, the costs of additional insulation measures needed before a heat pump could be installed (cavity insulation, possibly underfloor insulation, double glazing) would themselves be subtracted from the 10k total, leaving insufficient funds for the heat pump itself, which would be more than usually expensive because of the need to retrofit radiators and pipework. So I can foresee that whole route falling through. And of course we do not yet know whether the scheme will be able to be rolled out effectively for all interested applicants and in what timeframe. So I think it highly unlikely that the Green Homes scheme will be of help in this instance - at best it might be a route to a solar water heating installation (helpful of course, but what is desperately needed is renewable space heating as well as water).",TN31,EOH2143,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"As already set out, there is no heating system - only plug-in radiators and a fireplace in the living room. These properties (there are 70 identical in the area) were built in a very different era, in 1969, just before the oil price shock, with the expectation that fossil fuels would always be cheap sources of heating, and were fitted with minimal insulation. Central heating was a luxury add-on when they were constructed, but was never installed in the property (it was my mothers house until she died in 2008). The lack of a heating system has become increasingly problematic since I have lived here - in the colder months I have to effectively live in my bedroom on the upper floor as this can be kept warmer by the roof insulation - but the discomfort this has created for me will have been more tolerable if it is now possible to install a system that will not be environmentally harmful.","I think this is an excellent initiative, and I am impressed that OVO is taking a lead with it. I think a project like this, especially if the favourable effects are well-publicised, can do a lot to shape public perceptions, so that we stop thinking of a gas boiler as the normal and something renewable as somehow weird. I am keen to support and take part in it, not only because it would help meet an urgent need for my own house and welfare, but also because aligns with the views I hold on responsibly using resources and protecting the environment for the future.",Pitched,DE,null,null,null,null,null,Water,130,null,null,null,"I think one of the most intruiging features of heat pumps - which adds to my interest in installing one, but I think its overlooked and important anyway -  is the ability to cool in summer as well as heat in winter, and to do both of these things renewably (ideally with solar PV to run the compressor). And that is not just a question of comfort - if we fail to address emissions properly, then we will need more cooling during hotter summers, which in turn could be a source of further emissions. As an example of this, a dear friend in London told me this week that during the recent heatwave her partner had brought some plug-in air coolers to her flat - she is currently replacing a boiler, so I recommended she at least consider a heat pump. I couldnt persuade her - largely because she thinks it would probably be forbidden in a leashold flat -  but that conversation focussed my attention even more on how good a solution a heat pump would be for myself, compared to say a biomass boiler. I remember the heatwave of 1976, and the heatwave last week was only a small taste of that, but also a sign of things to come in the future.",Owner-Occupied,9,70.9,"As already outlined, there is *no* central heating system in the property, and this is a situation that badly needs to be addressed, but in a sustainable way (please NOTE that in one of the earlier questions you asked what the system was, but there was no option to say there was none, so I was forced to tick boiler even though there is *no* boiler).\nI had not properly realised, until researching it during the lockdown period, how far heat pumps have now advanced compared to solar electricity generation, and how they can provide a total solution for space and water heating, and even cooling in summer. Now that I realise how their use has progressed around the world (e.g. Canada) I am convinced they are a good solution for my property, and something that should be encouraged nationally.",Cavity_No_insulation,"rNdOh4sBzMQ3QDDNc1su"
